FluxFM - FluxFinest	https://channels.fluxfm.de/fluxfm-finest/stream.mp3	0
FluxFM - FluxLounge	https://channels.fluxfm.de/flux-lounge/stream.mp3	0
FluxFM - HipHop Classics	https://channels.fluxfm.de/boom-fm-classics/stream.mp3	0
FluxFM - Hippie Trippy Garden Pretty	https://channels.fluxfm.de/htgp/stream.mp3	0
FluxFM - Indie Disco	https://channels.fluxfm.de/indiedisco/stream.mp3	0
FluxFM - Jazzradio Schwarzenstein	https://channels.fluxfm.de/jazz-schwarzenstein/stream.mp3	0
FluxFM - John Reed Radio	https://streams.fluxfm.de/john-reed/mp3-320/streams.fluxfm.de/	0
FluxFM - Listen To Berlin	https://channels.fluxfm.de/listen-to-berlin/stream.mp3	0
FluxFM - Livestream	https://channels.fluxfm.de/FluxFM/stream.mp3	0
FluxFM - MetalFM	https://channels.fluxfm.de/metal-fm/stream.mp3	0
FluxFM - Mini Flux	https://channels.fluxfm.de/mini-flux/stream.mp3	0
FluxFM - Radio Alternative	https://channels.fluxfm.de/alternative/stream.mp3	0
FluxFM - Sound Of Berlin	https://channels.fluxfm.de/sound-of-berlin/stream.mp3	0
FluxFM - Techno Underground	https://channels.fluxfm.de/techno-underground/stream.mp3	0
FluxFM - XJAZZ	https://channels.fluxfm.de/x-jazz/stream.mp3	0
FluxFM - Yoga Sounds	https://channels.fluxfm.de/yoga-sounds/stream.mp3	0
France Culture Live	http://direct.franceculture.fr/live/franceculture-midfi.mp3	0
France Inter Paris (FIP)	http://direct.fipradio.fr/live/fip-midfi.mp3	0
France Musique Classique Plus	http://direct.francemusique.fr/live/francemusiqueclassiqueplus-hifi.mp3	0
France Musique La Contemporaine	http://direct.francemusique.fr/live/francemusiquelacontemporaine-hifi.mp3	0
France Musique La Jazz	http://direct.francemusique.fr/live/francemusiquelajazz-hifi.aac	0
France Musique Live	http://direct.francemusique.fr/live/francemusique-midfi.mp3	0
frequence3 (FLAC)	http://hd.stream.frequence3.net/frequence3.flac	0
Hi On Line - Classical	http://mediaserv30.live-streams.nl:8088/live	0
Hi On Line - France	http://mediaserv21.live-streams.nl:8000/live	0
Hi On Line - Gold	http://mediaserv30.live-streams.nl:8000/live	0
Hi On Line - Jazz	http://mediaserv38.live-streams.nl:8006/live	0
Hi On Line - Latin	http://mediaserv33.live-streams.nl:8034/live	0
Hi On Line - Lounge	http://mediaserv33.live-streams.nl:8036/live	0
Hi On Line - Pop (320K)	https://mediaserv33.live-streams.nl:8036/stream	0
Hi On Line - Pop (FLAC)	http://mscp2.live-streams.nl:8100/flac.flac	0
Hi On Line - World	http://mediaserv38.live-streams.nl:8027/live	0
Jazz de Ville - Chill	https://onair22.xdevel.com/proxy/xautocloud_td3e_421?mp=/stream	0
Jazz de Ville - Dance	https://onair22.xdevel.com/proxy/xautocloud_6cqz_422?mp=/stream	0
Jazz de Ville - Groove	https://onair22.xdevel.com/proxy/xautocloud_1kha_423?mp=/stream	0
Jazz de Ville - Jazz	https://onair22.xdevel.com/proxy/xautocloud_kkyb_420?mp=/stream	0
Jazz24	https://knkx-live-a.edge.audiocdn.com/6285_256k	0
JB Radio2 (320K)	https://mediacp.jb-radio.net:8001/aac	0
Kanal K	https://play.kanalk.ch/kanalk/mp3-192/	0
KCMP 89.3 FM - The Current	http://current.stream.publicradio.org/kcmp.mp3	0
KCSM	http://ice5.securenetsystems.net/KCSM	0
KEXP 90.3 FM Seattle	https://kexp.streamguys1.com/kexp160.aac	0
KMHD Portland FM 89.1 -  Jazz	http://stream1.opb.org/kmhd.mp3	0
KUVO 89.3 FM Denver	http://kuvo-ice.streamguys.org/kuvo-aac-128	0
KUVO HD2	http://kuvo-ice.streamguys.org/kuvohd2-aac-128	0
Linn Classical	http://linn.co.uk:8004/autodj	0
Linn Jazz	http://linn.co.uk:8000/autodj	0
Linn Radio	http://linn.co.uk:8003/autodj	0
Mad Music Asylum	http://albireo.shoutca.st:8250/stream	0
MDR Klassik	http://mdr-284350-0.cast.mdr.de/mdr/284350/0/aac/high/stream.aac	0
Morow - Retro Progressive Rock	http://stream.fr.morow.com:8080/morow_hi.aacp	0
Musiq 3	https://radios.rtbf.be/musiq3-128.aac	0
Naim Classical	http://mscp3.live-streams.nl:8250/class-high.aac	0
Naim Jazz	http://mscp3.live-streams.nl:8340/jazz-high.aac	0
Naim Radio	http://mscp3.live-streams.nl:8360/high.aac	0
NME 1 - Classic & New Indie Alt	http://listen-nme.sharp-stream.com/nme1high.mp3	0
NME 2 - New & Upfront Indie Alt	http://listen-nme.sharp-stream.com/nme2high.mp3	0
NPO Klassiek	http://icecast.omroep.nl/radio4-bb-mp3	0
NPO Radio 1	http://icecast.omroep.nl/radio1-bb-aac	0
NPO Radio 2	http://icecast.omroep.nl/radio2-bb-aac	0
NTS Live 1	http://stream-relay-geo.ntslive.net/stream	0
NTS Live 2	http://stream-relay-geo.ntslive.net/stream2	0
Omroep Zeeland	https://d3isaxd2t6q8zm.cloudfront.net/icecast/omroepzeeland/omroepzeeland_radio	0
Organ Experience	http://play2.organlive.com:7006/320	0
OrganLive.com	http://play2.organlive.com:7000/320	0
P1	https://sverigesradio.se/topsy/direkt/132-hi-aac	0
P2	https://http-live.sr.se/p2musik-aac-320	0
P3	https://sverigesradio.se/topsy/direkt/164-hi-aac	0
Positivly Baroque	http://play2.organlive.com:7002/320	0
PRM - Prog Rock & Metal	http://shoutcastunlimited.com:8512	0
Radio 357	https://stream.rcs.revma.com/an1ugyygzk8uv	0
Radio Caroline	http://sc3.radiocaroline.net:8030	0
Radio FM4	https://orf-live.ors-shoutcast.at/fm4-q2a	0
Radio New Zealand - Concert	http://radionz-ice.streamguys.com:80/concert.mp3	0
Radio New Zealand - National	http://radionz-ice.streamguys.com:80/national.mp3	0
Radio Nowy Swiat	https://stream.nowyswiat.online/mp3	0
Radio Paradise - Main Mix	https://stream.radioparadise.com/flacm	0
Radio Paradise - Mellow	https://stream.radioparadise.com/mellow-flacm	0
Radio Paradise - Rock	https://stream.radioparadise.com/rock-flacm	0
Radio Paradise - World	https://stream.radioparadise.com/world-flacm	0
Radio SRF 1	http://streaming.swisstxt.ch/m/drs1/mp3_128	0
Radio SRF 2 Kultur	http://streaming.swisstxt.ch/m/drs2/mp3_128	0
Radio SRF 3	http://streaming.swisstxt.ch/m/drs3/mp3_128	0
Radio SRF 4 News	http://streaming.swisstxt.ch/m/drs4news/mp3_128	0
Radio SRF Musikwelle	http://streaming.swisstxt.ch/m/drsmw/mp3_128	0
Radio SRF Virus	http://streaming.swisstxt.ch/m/drsvirus/mp3_128	0
Radio Swiss Classic	http://stream.srg-ssr.ch/m/rsc_de/aacp_96	0
Radio Swiss Jazz	http://stream.srg-ssr.ch/m/rsj/aacp_96	0
Radio Swiss Pop	http://stream.srg-ssr.ch/m/rsp/aacp_96	0
RCO Live	https://ice.cr1.streamzilla.xlcdn.com:8000/sz=RCOLiveWebradio=mp3-192	0
Resonance Radio 104.4 FM	http://stream.resonance.fm/resonance	0
Roots Legacy Radio - Dub UK & Roots Reggae	https://l.rootslegacy.fr/;	0
RSI - Rete Due	http://stream.srg-ssr.ch/m/retedue/mp3_128	0
RSI - Rete Tre	http://stream.srg-ssr.ch/m/retetre/mp3_128	0
RSI - Rete Uno	http://stream.srg-ssr.ch/m/reteuno/mp3_128	0
RTR Radio	http://stream.srg-ssr.ch/m/rr/mp3_128	0
RTS - Couleur 3	http://stream.srg-ssr.ch/m/couleur3/mp3_128	0
RTS - Espace 2	http://stream.srg-ssr.ch/m/espace-2/mp3_128	0
RTS - La Premiere	http://stream.srg-ssr.ch/m/la-1ere/mp3_128	0
RTS - option musique	http://stream.srg-ssr.ch/m/option-musique/mp3_128	0
San Diego Jazz 88.3	http://listen.jazz88.org/ksds.mp3	0
SmoothJazz Global	https://smoothjazz.cdnstream1.com/2585_320.mp3	0
SmoothLounge Global	https://smoothjazz.cdnstream1.com/2586_320.mp3	0
Soho Radio London	https://sohoradiomusic.doughunt.co.uk:8010/320mp3	0
Soma FM - Beat Blender	http://ice1.somafm.com/beatblender-128-aac	0
Soma FM - Black Rock FM	http://ice1.somafm.com/brfm-128-aac	0
Soma FM - Boot Liquor	http://ice1.somafm.com/bootliquor-128-aac	0
Soma FM - Bossa Beyond	https://ice5.somafm.com/bossa-128-aac	0
Soma FM - cliqhop idm	http://ice1.somafm.com/cliqhop-128-aac	0
Soma FM - Covers	http://ice1.somafm.com/covers-128-mp3	0
Soma FM - Deep Space One	http://ice1.somafm.com/deepspaceone-128-aac	0
Soma FM - DEF CON Radio	http://ice1.somafm.com/defcon-128-aac	0
