The Science Show	https://www.abc.net.au/feeds/13868682/podcast.xml	5
The Infinite Monkey Cage	https://podcasts.files.bbci.co.uk/b00snr0w.rss	5
A Thorough Examination	https://podcasts.files.bbci.co.uk/m0017tcz.rss	5
Short & Curly	https://www.abc.net.au/feeds/7388142/podcast.xml	5
Risky Bulletin	https://risky.biz/feeds/risky-business-news	5
No One Saw It Coming	https://www.abc.net.au/feeds/105017752/podcast.xml	5
